Year,Deaths,County_Name,State
2004.0,18.0,Marion County, FL
2005.0,28.0,Marion County, FL
2006.0,55.0,Marion County, FL
2007.0,30.0,Marion County, FL
2008.0,38.0,Marion County, FL
2009.0,53.0,Marion County, FL
2010.0,51.0,Marion County, FL
2011.0,46.0,Marion County, FL
2012.0,44.0,Marion County, FL
2013.0,45.0,Marion County, FL
2014.0,47.0,Marion County, FL
2015.0,42.0,Marion County, FL
2010.0,10.0,Marion County, IL
2003.0,74.0,Marion County, IN
2004.0,80.0,Marion County, IN
2005.0,79.0,Marion County, IN
2006.0,101.0,Marion County, IN
2007.0,111.0,Marion County, IN
2008.0,136.0,Marion County, IN
2009.0,124.0,Marion County, IN
2010.0,135.0,Marion County, IN
2011.0,136.0,Marion County, IN
2012.0,168.0,Marion County, IN
2013.0,183.0,Marion County, IN
2014.0,228.0,Marion County, IN
2015.0,232.0,Marion County, IN
2011.0,13.0,Marion County, OH
2012.0,19.0,Marion County, OH
2013.0,18.0,Marion County, OH
2014.0,27.0,Marion County, OH
2015.0,22.0,Marion County, OH
2003.0,23.0,Marion County, OR
2004.0,11.0,Marion County, OR
2005.0,26.0,Marion County, OR
2006.0,23.0,Marion County, OR
2007.0,29.0,Marion County, OR
2008.0,19.0,Marion County, OR
2009.0,29.0,Marion County, OR
2010.0,32.0,Marion County, OR
2011.0,24.0,Marion County, OR
2012.0,30.0,Marion County, OR
2013.0,12.0,Marion County, OR
2014.0,11.0,Marion County, OR
2015.0,26.0,Marion County, OR
2007.0,12.0,Marion County, WV
2013.0,10.0,Marquette County, MI
2015.0,12.0,Marquette County, MI
2012.0,11.0,Marshall County, AL
2013.0,13.0,Marshall County, AL
2014.0,19.0,Marshall County, AL
2015.0,24.0,Marshall County, AL
2003.0,15.0,Martin County, FL
2004.0,16.0,Martin County, FL
2005.0,25.0,Martin County, FL
2006.0,17.0,Martin County, FL
2007.0,27.0,Martin County, FL
2008.0,22.0,Martin County, FL
2009.0,24.0,Martin County, FL
2010.0,20.0,Martin County, FL
2011.0,22.0,Martin County, FL
2012.0,17.0,Martin County, FL
2013.0,18.0,Martin County, FL
2014.0,16.0,Martin County, FL
2015.0,23.0,Martin County, FL
2015.0,10.0,Martin County, KY
2012.0,14.0,Mason County, WA
2013.0,10.0,Mason County, WA
2015.0,10.0,Mason County, WA
2007.0,11.0,Mason County, WV
2014.0,12.0,Mason County, WV
2003.0,11.0,Matanuska-Susitna Borough, AK
2006.0,13.0,Matanuska-Susitna Borough, AK
2007.0,10.0,Matanuska-Susitna Borough, AK
2008.0,18.0,Matanuska-Susitna Borough, AK
2009.0,15.0,Matanuska-Susitna Borough, AK
2010.0,10.0,Matanuska-Susitna Borough, AK
2011.0,17.0,Matanuska-Susitna Borough, AK
2012.0,21.0,Matanuska-Susitna Borough, AK
2013.0,10.0,Matanuska-Susitna Borough, AK
2014.0,17.0,Matanuska-Susitna Borough, AK
2015.0,13.0,Matanuska-Susitna Borough, AK
2011.0,32.0,Maui County, HI
2012.0,17.0,Maui County, HI
2013.0,16.0,Maui County, HI
2014.0,18.0,Maui County, HI
2015.0,17.0,Maui County, HI
2008.0,11.0,Maury County, TN
2010.0,13.0,Maury County, TN
2012.0,15.0,Maury County, TN
2014.0,18.0,Maury County, TN
2015.0,13.0,Maury County, TN
2010.0,11.0,Mayes County, OK
2014.0,10.0,Mayes County, OK
2015.0,12.0,Mayes County, OK
2015.0,11.0,Mc Kean County, PA
2015.0,10.0,McClain County, OK
2005.0,10.0,McCracken County, KY
2006.0,13.0,McCracken County, KY
2010.0,11.0,McCracken County, KY
2011.0,13.0,McCracken County, KY
2012.0,18.0,McCracken County, KY
2013.0,16.0,McCracken County, KY
2014.0,15.0,McCracken County, KY
2009.0,10.0,McCurtain County, OK
2012.0,10.0,McCurtain County, OK
2007.0,13.0,McDowell County, NC
2008.0,14.0,McDowell County, NC
2007.0,15.0,McDowell County, WV
2008.0,22.0,McDowell County, WV
2010.0,21.0,McDowell County, WV
2011.0,24.0,McDowell County, WV
2012.0,13.0,McDowell County, WV
2013.0,19.0,McDowell County, WV
2015.0,24.0,McDowell County, WV
2003.0,13.0,McHenry County, IL
2004.0,16.0,McHenry County, IL
2005.0,18.0,McHenry County, IL
2006.0,18.0,McHenry County, IL
2007.0,16.0,McHenry County, IL
2008.0,26.0,McHenry County, IL
2009.0,31.0,McHenry County, IL
2010.0,32.0,McHenry County, IL
2011.0,27.0,McHenry County, IL
2012.0,40.0,McHenry County, IL
2013.0,28.0,McHenry County, IL
2014.0,30.0,McHenry County, IL
2015.0,38.0,McHenry County, IL
2005.0,11.0,McKinley County, NM
2003.0,10.0,McLean County, IL
2005.0,11.0,McLean County, IL
2007.0,13.0,McLean County, IL
2008.0,15.0,McLean County, IL
2009.0,19.0,McLean County, IL
2010.0,12.0,McLean County, IL
2011.0,10.0,McLean County, IL
2012.0,24.0,McLean County, IL
2013.0,10.0,McLean County, IL
2014.0,19.0,McLean County, IL
2015.0,18.0,McLean County, IL
2004.0,11.0,McLennan County, TX
2005.0,10.0,McLennan County, TX
2006.0,15.0,McLennan County, TX
2007.0,12.0,McLennan County, TX
2009.0,12.0,McLennan County, TX
2010.0,14.0,McLennan County, TX
2012.0,20.0,McLennan County, TX
2013.0,11.0,McLennan County, TX
2014.0,13.0,McLennan County, TX
2015.0,21.0,McLennan County, TX
2007.0,10.0,McMinn County, TN
2010.0,18.0,McMinn County, TN
2011.0,12.0,McMinn County, TN
2014.0,11.0,McMinn County, TN
2015.0,10.0,McNairy County, TN
2003.0,38.0,Mecklenburg County, NC
2004.0,40.0,Mecklenburg County, NC
2005.0,50.0,Mecklenburg County, NC
2006.0,48.0,Mecklenburg County, NC
2007.0,50.0,Mecklenburg County, NC
2008.0,53.0,Mecklenburg County, NC
2009.0,37.0,Mecklenburg County, NC
2010.0,43.0,Mecklenburg County, NC
2011.0,59.0,Mecklenburg County, NC
2012.0,71.0,Mecklenburg County, NC
2013.0,59.0,Mecklenburg County, NC
2014.0,87.0,Mecklenburg County, NC
2015.0,98.0,Mecklenburg County, NC
2009.0,11.0,Medina County, OH
2011.0,12.0,Medina County, OH
2012.0,17.0,Medina County, OH
2013.0,14.0,Medina County, OH
2014.0,17.0,Medina County, OH
2015.0,27.0,Medina County, OH
2003.0,15.0,Mendocino County, CA
2006.0,13.0,Mendocino County, CA
2007.0,18.0,Mendocino County, CA
2009.0,12.0,Mendocino County, CA
2010.0,11.0,Mendocino County, CA
2011.0,13.0,Mendocino County, CA
2013.0,20.0,Mendocino County, CA
2014.0,21.0,Mendocino County, CA
2015.0,15.0,Mendocino County, CA
2003.0,18.0,Merced County, CA
2004.0,11.0,Merced County, CA
2005.0,14.0,Merced County, CA
2007.0,16.0,Merced County, CA
2008.0,22.0,Merced County, CA
2009.0,16.0,Merced County, CA
2010.0,23.0,Merced County, CA
2011.0,27.0,Merced County, CA
2012.0,30.0,Merced County, CA
2013.0,26.0,Merced County, CA
2014.0,26.0,Merced County, CA
2015.0,29.0,Merced County, CA
2003.0,15.0,Mercer County, NJ
2004.0,14.0,Mercer County, NJ
2005.0,16.0,Mercer County, NJ
2007.0,26.0,Mercer County, NJ
2008.0,16.0,Mercer County, NJ
2010.0,34.0,Mercer County, NJ
2011.0,32.0,Mercer County, NJ
2012.0,31.0,Mercer County, NJ
2013.0,40.0,Mercer County, NJ
2014.0,37.0,Mercer County, NJ
2015.0,57.0,Mercer County, NJ
2003.0,13.0,Mercer County, PA
2004.0,13.0,Mercer County, PA
2005.0,20.0,Mercer County, PA
2006.0,11.0,Mercer County, PA
2007.0,23.0,Mercer County, PA
2008.0,18.0,Mercer County, PA
2009.0,23.0,Mercer County, PA
2010.0,17.0,Mercer County, PA
2011.0,14.0,Mercer County, PA
2012.0,19.0,Mercer County, PA
2013.0,24.0,Mercer County, PA
2014.0,26.0,Mercer County, PA
2015.0,11.0,Mercer County, PA
2003.0,11.0,Mercer County, WV
2004.0,12.0,Mercer County, WV
2006.0,16.0,Mercer County, WV
2007.0,21.0,Mercer County, WV
2008.0,26.0,Mercer County, WV
2010.0,28.0,Mercer County, WV
2011.0,46.0,Mercer County, WV
2012.0,34.0,Mercer County, WV
2013.0,21.0,Mercer County, WV
2014.0,37.0,Mercer County, WV
2015.0,30.0,Mercer County, WV
2003.0,14.0,Merrimack County, NH
2004.0,14.0,Merrimack County, NH
2005.0,17.0,Merrimack County, NH
2007.0,18.0,Merrimack County, NH
2008.0,16.0,Merrimack County, NH
2011.0,14.0,Merrimack County, NH
2013.0,15.0,Merrimack County, NH
2014.0,34.0,Merrimack County, NH
2015.0,26.0,Merrimack County, NH
2008.0,10.0,Mesa County, CO
2009.0,14.0,Mesa County, CO
2010.0,11.0,Mesa County, CO
2011.0,15.0,Mesa County, CO
2012.0,14.0,Mesa County, CO
2013.0,14.0,Mesa County, CO
2014.0,17.0,Mesa County, CO
2015.0,26.0,Mesa County, CO
2005.0,11.0,Miami County, OH
2007.0,12.0,Miami County, OH
2008.0,21.0,Miami County, OH
2010.0,14.0,Miami County, OH
2011.0,14.0,Miami County, OH
2012.0,16.0,Miami County, OH
2013.0,12.0,Miami County, OH
2014.0,19.0,Miami County, OH
2015.0,17.0,Miami County, OH
2003.0,99.0,Miami-Dade County, FL
2004.0,121.0,Miami-Dade County, FL
2005.0,135.0,Miami-Dade County, FL
2006.0,135.0,Miami-Dade County, FL
2007.0,110.0,Miami-Dade County, FL
2008.0,119.0,Miami-Dade County, FL
2009.0,122.0,Miami-Dade County, FL
2010.0,91.0,Miami-Dade County, FL
2011.0,109.0,Miami-Dade County, FL
2012.0,111.0,Miami-Dade County, FL
2013.0,104.0,Miami-Dade County, FL
2014.0,121.0,Miami-Dade County, FL
2015.0,169.0,Miami-Dade County, FL
2004.0,15.0,Middlesex County, CT
2007.0,18.0,Middlesex County, CT
2008.0,18.0,Middlesex County, CT
2009.0,12.0,Middlesex County, CT
2010.0,22.0,Middlesex County, CT
2011.0,17.0,Middlesex County, CT
2012.0,22.0,Middlesex County, CT
2013.0,19.0,Middlesex County, CT
2014.0,32.0,Middlesex County, CT
2015.0,40.0,Middlesex County, CT
2003.0,147.0,Middlesex County, MA
2004.0,113.0,Middlesex County, MA
2005.0,147.0,Middlesex County, MA
2006.0,137.0,Middlesex County, MA
2007.0,164.0,Middlesex County, MA
2008.0,146.0,Middlesex County, MA
2009.0,147.0,Middlesex County, MA
2010.0,137.0,Middlesex County, MA
2011.0,174.0,Middlesex County, MA
2012.0,141.0,Middlesex County, MA
2013.0,167.0,Middlesex County, MA
2014.0,257.0,Middlesex County, MA
2015.0,327.0,Middlesex County, MA
2003.0,45.0,Middlesex County, NJ
2004.0,30.0,Middlesex County, NJ
2005.0,64.0,Middlesex County, NJ
2006.0,40.0,Middlesex County, NJ
2007.0,38.0,Middlesex County, NJ
2008.0,50.0,Middlesex County, NJ
2009.0,15.0,Middlesex County, NJ
2010.0,48.0,Middlesex County, NJ
2011.0,61.0,Middlesex County, NJ
2012.0,86.0,Middlesex County, NJ
2013.0,68.0,Middlesex County, NJ
2014.0,101.0,Middlesex County, NJ
2015.0,85.0,Middlesex County, NJ
2012.0,10.0,Midland County, MI
2005.0,11.0,Midland County, TX
2006.0,11.0,Midland County, TX
2007.0,12.0,Midland County, TX
2008.0,15.0,Midland County, TX
2010.0,12.0,Midland County, TX
2011.0,14.0,Midland County, TX
2013.0,17.0,Midland County, TX
2014.0,17.0,Midland County, TX
2015.0,11.0,Midland County, TX
2004.0,10.0,Mifflin County, PA
2003.0,134.0,Milwaukee County, WI
2004.0,145.0,Milwaukee County, WI
2005.0,172.0,Milwaukee County, WI
2006.0,191.0,Milwaukee County, WI
2007.0,170.0,Milwaukee County, WI
2008.0,165.0,Milwaukee County, WI
2009.0,151.0,Milwaukee County, WI
2010.0,147.0,Milwaukee County, WI
2011.0,175.0,Milwaukee County, WI
2012.0,166.0,Milwaukee County, WI
2013.0,214.0,Milwaukee County, WI
2014.0,241.0,Milwaukee County, WI
2015.0,240.0,Milwaukee County, WI
2003.0,10.0,Mingo County, WV
2007.0,10.0,Mingo County, WV
2008.0,18.0,Mingo County, WV
2010.0,14.0,Mingo County, WV
2011.0,14.0,Mingo County, WV
2012.0,18.0,Mingo County, WV
2013.0,12.0,Mingo County, WV
2014.0,25.0,Mingo County, WV
2015.0,12.0,Mingo County, WV
2010.0,11.0,Minnehaha County, SD
2013.0,13.0,Minnehaha County, SD
2014.0,14.0,Minnehaha County, SD
2015.0,18.0,Minnehaha County, SD
2003.0,11.0,Missoula County, MT
2005.0,12.0,Missoula County, MT
2008.0,13.0,Missoula County, MT
2009.0,14.0,Missoula County, MT
2010.0,15.0,Missoula County, MT
2012.0,15.0,Missoula County, MT
2013.0,12.0,Missoula County, MT
2015.0,11.0,Missoula County, MT
2003.0,26.0,Mobile County, AL
2004.0,27.0,Mobile County, AL
2005.0,22.0,Mobile County, AL
2006.0,33.0,Mobile County, AL
2007.0,49.0,Mobile County, AL
2008.0,49.0,Mobile County, AL
2009.0,50.0,Mobile County, AL
2010.0,39.0,Mobile County, AL
2011.0,43.0,Mobile County, AL
2012.0,47.0,Mobile County, AL
2013.0,57.0,Mobile County, AL
2014.0,54.0,Mobile County, AL
2015.0,64.0,Mobile County, AL
2003.0,11.0,Mohave County, AZ
2004.0,10.0,Mohave County, AZ
2005.0,24.0,Mohave County, AZ
2006.0,15.0,Mohave County, AZ
2007.0,19.0,Mohave County, AZ
2008.0,26.0,Mohave County, AZ
2009.0,41.0,Mohave County, AZ
2010.0,50.0,Mohave County, AZ
2011.0,33.0,Mohave County, AZ
2012.0,55.0,Mohave County, AZ
2013.0,43.0,Mohave County, AZ
2014.0,45.0,Mohave County, AZ
2015.0,45.0,Mohave County, AZ
2003.0,42.0,Monmouth County, NJ
2004.0,29.0,Monmouth County, NJ
2005.0,48.0,Monmouth County, NJ
2006.0,58.0,Monmouth County, NJ
2007.0,45.0,Monmouth County, NJ
2008.0,38.0,Monmouth County, NJ
2010.0,66.0,Monmouth County, NJ
2011.0,79.0,Monmouth County, NJ
2012.0,80.0,Monmouth County, NJ
2013.0,72.0,Monmouth County, NJ
2014.0,96.0,Monmouth County, NJ
2015.0,103.0,Monmouth County, NJ
2008.0,13.0,Monongalia County, WV
2014.0,13.0,Monongalia County, WV
2015.0,10.0,Monongalia County, WV
2003.0,17.0,Monroe County, FL
2004.0,14.0,Monroe County, FL
2006.0,15.0,Monroe County, FL
2007.0,17.0,Monroe County, FL
2008.0,18.0,Monroe County, FL
2010.0,16.0,Monroe County, FL
2011.0,20.0,Monroe County, FL
2014.0,10.0,Monroe County, FL
2015.0,19.0,Monroe County, FL
2004.0,11.0,Monroe County, IN
2007.0,10.0,Monroe County, IN
2008.0,14.0,Monroe County, IN
2009.0,15.0,Monroe County, IN
2010.0,16.0,Monroe County, IN
2011.0,16.0,Monroe County, IN
2012.0,18.0,Monroe County, IN
2013.0,13.0,Monroe County, IN
2014.0,24.0,Monroe County, IN
2015.0,16.0,Monroe County, IN
2005.0,16.0,Monroe County, MI
2006.0,23.0,Monroe County, MI
2007.0,29.0,Monroe County, MI
2008.0,34.0,Monroe County, MI
2009.0,18.0,Monroe County, MI
2010.0,19.0,Monroe County, MI
2011.0,20.0,Monroe County, MI
2012.0,41.0,Monroe County, MI
2013.0,36.0,Monroe County, MI
2014.0,35.0,Monroe County, MI
2015.0,46.0,Monroe County, MI
2004.0,11.0,Monroe County, NY
2006.0,39.0,Monroe County, NY
2007.0,43.0,Monroe County, NY
2008.0,53.0,Monroe County, NY
2009.0,38.0,Monroe County, NY
2010.0,46.0,Monroe County, NY
2011.0,54.0,Monroe County, NY
2012.0,60.0,Monroe County, NY
2013.0,74.0,Monroe County, NY
2014.0,97.0,Monroe County, NY
2015.0,82.0,Monroe County, NY
2003.0,17.0,Monroe County, PA
2004.0,10.0,Monroe County, PA
2005.0,18.0,Monroe County, PA
2006.0,19.0,Monroe County, PA
2007.0,23.0,Monroe County, PA
2008.0,22.0,Monroe County, PA
2009.0,27.0,Monroe County, PA
2010.0,15.0,Monroe County, PA
2011.0,18.0,Monroe County, PA
2012.0,23.0,Monroe County, PA
2013.0,22.0,Monroe County, PA
2014.0,20.0,Monroe County, PA
2015.0,36.0,Monroe County, PA
2015.0,11.0,Monroe County, TN
2015.0,14.0,Montcalm County, MI
2003.0,29.0,Monterey County, CA
2004.0,43.0,Monterey County, CA
2005.0,40.0,Monterey County, CA
2006.0,41.0,Monterey County, CA
2007.0,15.0,Monterey County, CA
2008.0,33.0,Monterey County, CA
2009.0,33.0,Monterey County, CA
2010.0,36.0,Monterey County, CA
2011.0,37.0,Monterey County, CA
2012.0,37.0,Monterey County, CA
2013.0,50.0,Monterey County, CA
2014.0,37.0,Monterey County, CA
2015.0,38.0,Monterey County, CA
2004.0,10.0,Montgomery County, AL
2006.0,12.0,Montgomery County, AL
2009.0,11.0,Montgomery County, AL
2010.0,16.0,Montgomery County, AL
2012.0,15.0,Montgomery County, AL
2014.0,18.0,Montgomery County, AL
2015.0,12.0,Montgomery County, AL
2011.0,11.0,Montgomery County, IN
2012.0,12.0,Montgomery County, IN
2008.0,13.0,Montgomery County, KY
2003.0,28.0,Montgomery County, MD
2004.0,29.0,Montgomery County, MD
2005.0,29.0,Montgomery County, MD
2006.0,38.0,Montgomery County, MD
2007.0,40.0,Montgomery County, MD
2008.0,31.0,Montgomery County, MD
2009.0,31.0,Montgomery County, MD
2010.0,18.0,Montgomery County, MD
2011.0,33.0,Montgomery County, MD
2012.0,49.0,Montgomery County, MD
2013.0,47.0,Montgomery County, MD
2014.0,61.0,Montgomery County, MD
2015.0,80.0,Montgomery County, MD
2003.0,52.0,Montgomery County, OH
2004.0,126.0,Montgomery County, OH
2005.0,113.0,Montgomery County, OH
2006.0,124.0,Montgomery County, OH
2007.0,131.0,Montgomery County, OH
2008.0,145.0,Montgomery County, OH
2009.0,92.0,Montgomery County, OH
2010.0,114.0,Montgomery County, OH
2011.0,119.0,Montgomery County, OH
2012.0,150.0,Montgomery County, OH
2013.0,199.0,Montgomery County, OH
2014.0,251.0,Montgomery County, OH
2015.0,240.0,Montgomery County, OH
2003.0,56.0,Montgomery County, PA
2004.0,63.0,Montgomery County, PA
2005.0,63.0,Montgomery County, PA
2006.0,113.0,Montgomery County, PA
2007.0,75.0,Montgomery County, PA
2008.0,83.0,Montgomery County, PA
2009.0,78.0,Montgomery County, PA
2010.0,84.0,Montgomery County, PA
2011.0,91.0,Montgomery County, PA
2012.0,109.0,Montgomery County, PA
2013.0,119.0,Montgomery County, PA
2014.0,120.0,Montgomery County, PA
2015.0,138.0,Montgomery County, PA
2005.0,14.0,Montgomery County, TN
2007.0,15.0,Montgomery County, TN
2009.0,15.0,Montgomery County, TN
2010.0,17.0,Montgomery County, TN
2011.0,18.0,Montgomery County, TN
2012.0,23.0,Montgomery County, TN
2013.0,22.0,Montgomery County, TN
2014.0,22.0,Montgomery County, TN
2015.0,23.0,Montgomery County, TN
2003.0,45.0,Montgomery County, TX
2004.0,28.0,Montgomery County, TX
2005.0,41.0,Montgomery County, TX
2006.0,73.0,Montgomery County, TX
2007.0,58.0,Montgomery County, TX
2008.0,51.0,Montgomery County, TX
2009.0,54.0,Montgomery County, TX
2010.0,30.0,Montgomery County, TX
2011.0,32.0,Montgomery County, TX
2012.0,33.0,Montgomery County, TX
2013.0,41.0,Montgomery County, TX
2014.0,31.0,Montgomery County, TX
2015.0,48.0,Montgomery County, TX
2005.0,10.0,Montgomery County, VA
2008.0,11.0,Montgomery County, VA
2009.0,12.0,Montgomery County, VA
2011.0,13.0,Montgomery County, VA
2014.0,11.0,Moore County, NC
2015.0,11.0,Moore County, NC
2004.0,11.0,Morgan County, AL
2005.0,10.0,Morgan County, AL
2006.0,12.0,Morgan County, AL
2007.0,15.0,Morgan County, AL
2008.0,17.0,Morgan County, AL
2009.0,28.0,Morgan County, AL
2010.0,13.0,Morgan County, AL
2011.0,14.0,Morgan County, AL
2012.0,18.0,Morgan County, AL
2013.0,18.0,Morgan County, AL
2015.0,20.0,Morgan County, AL
2009.0,18.0,Morgan County, IN
2010.0,15.0,Morgan County, IN
2012.0,23.0,Morgan County, IN
2013.0,11.0,Morgan County, IN
2014.0,17.0,Morgan County, IN
2015.0,19.0,Morgan County, IN
2015.0,10.0,Morgan County, TN
2003.0,30.0,Morris County, NJ
2004.0,18.0,Morris County, NJ
2005.0,24.0,Morris County, NJ
2006.0,23.0,Morris County, NJ
2007.0,18.0,Morris County, NJ
2008.0,27.0,Morris County, NJ
2010.0,32.0,Morris County, NJ
2011.0,34.0,Morris County, NJ
2012.0,49.0,Morris County, NJ
2013.0,39.0,Morris County, NJ
2014.0,41.0,Morris County, NJ
2015.0,44.0,Morris County, NJ
2003.0,129.0,Multnomah County, OR
2004.0,129.0,Multnomah County, OR
2005.0,136.0,Multnomah County, OR
2006.0,140.0,Multnomah County, OR
2007.0,165.0,Multnomah County, OR
2008.0,141.0,Multnomah County, OR
2009.0,133.0,Multnomah County, OR
2010.0,126.0,Multnomah County, OR
2011.0,142.0,Multnomah County, OR
2012.0,126.0,Multnomah County, OR
2013.0,118.0,Multnomah County, OR
2014.0,126.0,Multnomah County, OR
2015.0,128.0,Multnomah County, OR
2008.0,11.0,Murray County, GA
2010.0,10.0,Murray County, GA
2011.0,15.0,Murray County, GA
2012.0,10.0,Murray County, GA
2013.0,10.0,Murray County, GA
2014.0,10.0,Murray County, GA
2003.0,13.0,Muscogee County, GA
2008.0,11.0,Muscogee County, GA
2009.0,14.0,Muscogee County, GA
2010.0,23.0,Muscogee County, GA
2011.0,21.0,Muscogee County, GA
2012.0,21.0,Muscogee County, GA
2013.0,11.0,Muscogee County, GA
2014.0,21.0,Muscogee County, GA
2015.0,14.0,Muscogee County, GA
2003.0,12.0,Muskegon County, MI
2004.0,12.0,Muskegon County, MI
2005.0,14.0,Muskegon County, MI
2006.0,15.0,Muskegon County, MI
2007.0,27.0,Muskegon County, MI
2008.0,14.0,Muskegon County, MI
2009.0,19.0,Muskegon County, MI
2010.0,28.0,Muskegon County, MI
2011.0,23.0,Muskegon County, MI
2012.0,17.0,Muskegon County, MI
2013.0,33.0,Muskegon County, MI
2014.0,44.0,Muskegon County, MI
2015.0,30.0,Muskegon County, MI
2013.0,10.0,Muskingum County, OH
2015.0,13.0,Muskingum County, OH
2004.0,14.0,Muskogee County, OK
2007.0,12.0,Muskogee County, OK
2008.0,16.0,Muskogee County, OK
2009.0,15.0,Muskogee County, OK
2010.0,16.0,Muskogee County, OK
2011.0,15.0,Muskogee County, OK
2012.0,12.0,Muskogee County, OK
2013.0,14.0,Muskogee County, OK
2014.0,28.0,Muskogee County, OK
2015.0,18.0,Muskogee County, OK
2015.0,15.0,Nacogdoches County, TX
2003.0,13.0,Napa County, CA
2007.0,10.0,Napa County, CA
2008.0,11.0,Napa County, CA
2009.0,11.0,Napa County, CA
2010.0,13.0,Napa County, CA
2012.0,14.0,Napa County, CA
2013.0,12.0,Napa County, CA
2014.0,11.0,Napa County, CA
2015.0,17.0,Napa County, CA
2006.0,10.0,Nash County, NC
2011.0,10.0,Nash County, NC
2012.0,14.0,Nash County, NC
2013.0,11.0,Nash County, NC
2015.0,10.0,Nash County, NC
2004.0,13.0,Nassau County, FL
2005.0,17.0,Nassau County, FL
2007.0,10.0,Nassau County, FL
2008.0,17.0,Nassau County, FL
2009.0,10.0,Nassau County, FL
2010.0,14.0,Nassau County, FL
2011.0,13.0,Nassau County, FL
2012.0,16.0,Nassau County, FL
2013.0,14.0,Nassau County, FL
2003.0,32.0,Nassau County, NY
2004.0,26.0,Nassau County, NY
2005.0,28.0,Nassau County, NY
2006.0,114.0,Nassau County, NY
2007.0,102.0,Nassau County, NY
2008.0,110.0,Nassau County, NY
2009.0,106.0,Nassau County, NY
2010.0,105.0,Nassau County, NY
2011.0,133.0,Nassau County, NY
2012.0,145.0,Nassau County, NY
2013.0,157.0,Nassau County, NY
2014.0,156.0,Nassau County, NY
2015.0,177.0,Nassau County, NY
2009.0,12.0,Natrona County, WY
2010.0,10.0,Natrona County, WY
2012.0,12.0,Natrona County, WY
2013.0,14.0,Natrona County, WY
2014.0,17.0,Natrona County, WY
2015.0,13.0,Natrona County, WY
2004.0,12.0,Navajo County, AZ
2006.0,10.0,Navajo County, AZ
2007.0,15.0,Navajo County, AZ
2009.0,17.0,Navajo County, AZ
2010.0,13.0,Navajo County, AZ
2011.0,11.0,Navajo County, AZ
2012.0,17.0,Navajo County, AZ
2013.0,22.0,Navajo County, AZ
2014.0,18.0,Navajo County, AZ
2015.0,10.0,Navajo County, AZ
2005.0,11.0,Nevada County, CA
2006.0,10.0,Nevada County, CA
2007.0,11.0,Nevada County, CA
2008.0,11.0,Nevada County, CA
2011.0,12.0,Nevada County, CA
2012.0,22.0,Nevada County, CA
2013.0,23.0,Nevada County, CA
2014.0,16.0,Nevada County, CA
2015.0,17.0,Nevada County, CA
2003.0,41.0,New Castle County, DE
2004.0,54.0,New Castle County, DE
2005.0,37.0,New Castle County, DE
2006.0,41.0,New Castle County, DE
2007.0,50.0,New Castle County, DE
2008.0,67.0,New Castle County, DE
2009.0,60.0,New Castle County, DE
2010.0,70.0,New Castle County, DE
2011.0,72.0,New Castle County, DE
2012.0,65.0,New Castle County, DE
2013.0,88.0,New Castle County, DE
2014.0,101.0,New Castle County, DE
2015.0,95.0,New Castle County, DE
2003.0,20.0,New Hanover County, NC
2004.0,23.0,New Hanover County, NC
2005.0,36.0,New Hanover County, NC
2006.0,19.0,New Hanover County, NC
2007.0,20.0,New Hanover County, NC
2008.0,31.0,New Hanover County, NC
2009.0,25.0,New Hanover County, NC
2010.0,28.0,New Hanover County, NC
2011.0,36.0,New Hanover County, NC
2012.0,30.0,New Hanover County, NC
2013.0,35.0,New Hanover County, NC
2014.0,34.0,New Hanover County, NC
2015.0,50.0,New Hanover County, NC
2003.0,70.0,New Haven County, CT
2004.0,87.0,New Haven County, CT
2005.0,96.0,New Haven County, CT
2006.0,114.0,New Haven County, CT
2007.0,104.0,New Haven County, CT
2008.0,106.0,New Haven County, CT
2009.0,110.0,New Haven County, CT
2010.0,97.0,New Haven County, CT
2011.0,112.0,New Haven County, CT
2012.0,97.0,New Haven County, CT
2013.0,143.0,New Haven County, CT
2014.0,136.0,New Haven County, CT
2015.0,192.0,New Haven County, CT
2003.0,18.0,New London County, CT
2004.0,25.0,New London County, CT
2005.0,16.0,New London County, CT
2006.0,27.0,New London County, CT
2007.0,24.0,New London County, CT
2008.0,22.0,New London County, CT
2009.0,30.0,New London County, CT
2010.0,24.0,New London County, CT
2011.0,35.0,New London County, CT
2012.0,43.0,New London County, CT
2013.0,58.0,New London County, CT
2014.0,49.0,New London County, CT
2015.0,67.0,New London County, CT
2003.0,205.0,New York County, NY
2004.0,148.0,New York County, NY
2005.0,197.0,New York County, NY
2006.0,218.0,New York County, NY
2007.0,147.0,New York County, NY
2008.0,136.0,New York County, NY
2009.0,132.0,New York County, NY
2010.0,114.0,New York County, NY
2011.0,142.0,New York County, NY
2012.0,158.0,New York County, NY
2013.0,172.0,New York County, NY
2014.0,172.0,New York County, NY
2015.0,188.0,New York County, NY
2004.0,10.0,Newport County, RI
2006.0,10.0,Newport County, RI
2013.0,15.0,Newport County, RI
2003.0,10.0,Newport News city, VA
2004.0,16.0,Newport News city, VA
2006.0,17.0,Newport News city, VA
2009.0,19.0,Newport News city, VA
2010.0,11.0,Newport News city, VA
2013.0,15.0,Newport News city, VA
2014.0,24.0,Newport News city, VA
2015.0,20.0,Newport News city, VA
2007.0,10.0,Newton County, GA
2009.0,13.0,Newton County, GA
2011.0,10.0,Newton County, GA
2013.0,10.0,Newton County, GA
2015.0,12.0,Newton County, GA
